x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9
9685,,6,,,,,,
NAME,,DESCRIPTION,parental,parental2,lm21,lm22,lm23,lm24
218107_at,'RMDN1',na,1641.7,1529.5,1345.5,1627.6,1464.6,1601
218108_at,'ECHDC2',na,1532,1387.4,1413.9,1698.1,1489.5,1589.6
218109_s_at,'ASH1L',na,1383.5,1459.8,2040,1973,1773.3,1920.5
218111_s_at,'ANAPC2',na,155.1,251.9,278.4,224.2,223,317.7
218115_at,'ORMDL2',na,2058.5,2114.6,1761.8,2181.3,2071.3,1948.7
218116_at,'NIT2',na,360.2,411.2,486.1,533.9,526.3,497
218117_at,'MRPL39',na,2231.6,2177.1,2557.6,2941.1,3164.9,3408.5
218118_s_at,'LYRM4',na,877.2,971.5,1265.4,1535.6,973.4,1107.1
218119_at,'NDUFA3',na,1443.9,1531.7,1628.3,1204.3,1316.1,1589.3
218120_s_at,'RFWD3',na,815.8,715.9,607.9,468.7,667.8,662.4
218122_s_at,'C9orf114',na,738.1,742,683.4,731.4,703.4,687.6
218123_at,'CHORDC1',na,915.6,975.9,947.2,765.5,830.6,889.3
218124_at,'DPP3',na,464.2,620.1,616.2,539.7,528,536.4
218126_at,'AGK',na,546.3,561.8,680.4,804.1,617.6,679.4
218127_at,'KBTBD4',na,646.7,517.5,638.9,512.3,509.9,541.2
218128_at,'CHMP4A',na,131.5,122.1,107.3,122.9,105.1,97.5
218129_s_at,'CHMP4A',na,197.4,281.2,245,218.4,246.8,241.9
218130_at,'LMCD1',na,447.6,345.3,321.2,346,337.1,338.6
218131_s_at,'ANAPC1 /// LOC102724642',na,1717.4,1711,1361.9,1388.9,1323,1547.7
218132_s_at,'DUSP12',na,1670.8,1699.7,1340.4,1516.5,1583.2,1722.6
218133_s_at,'LRRC40',na,1109.9,980.8,688.8,813.4,805.6,765.5
218134_s_at,'CDC73',na,650.9,667.8,949.1,1052,820.4,694.3
218135_at,'AURKAIP1',na,816.8,823.3,1278.3,1135.6,1366,1225.4
218136_s_at,'ABHD4',na,330.4,399.6,441.2,474,414.8,432.2
218137_s_at,'5-Mar',na,1043,1062.7,1090.7,983.8,1178.3,1204.8
218138_at,'DCUN1D1',na,981.7,821.4,914.6,940.2,1126.6,921.6
218139_s_at,'DTL',na,816.9,928.8,1162.7,1016.5,957.7,985.5
218140_x_at,'MRGBP',na,1247.5,1230.6,1616.2,1479.8,1431.1,1765.2
218142_s_at,'FAM114A2',na,501.5,377.8,450.2,399.7,546.4,271.8
218143_s_at,'LPAR6',na,1366.6,1370.2,1090.3,1284.9,1310.3,1015.8
218144_s_at,'C10orf2',na,576.8,519.9,490,551.3,621.7,444.9
218145_at,'CECR5',na,878.4,836.9,599.2,600.3,621,1462.3
218146_at,'RBM28',na,734,757.9,576.1,517.4,585.2,831.2
218147_s_at,'HEATR1',na,223.4,246.3,265.2,240.6,238.3,318.8
218149_s_at,'HEATR1',na,997.2,694.4,705.6,868.2,963.4,531.3
218150_at,'CISD1',na,1216.3,1368.5,1196.6,977.8,1083.9,1061.8
218151_x_at,'RINT1',na,1164.2,1142.7,850,960.6,956.3,1068.6
218152_at,'HAUS6',na,237.9,219,212.6,235.5,185.9,159.3
218153_at,'HECA',na,896.4,1000.4,537.4,522.6,496.8,522.4
218154_at,'LEMD3',na,453.9,497.5,310.3,313.6,362.1,360.7
218155_x_at,'TFB2M',na,321.3,368.9,539.1,372.2,414.2,543.3
218156_s_at,'ZDHHC7',na,1296.4,1226.5,1026.4,941.9,757,1486.1
218157_x_at,'SDAD1',na,1104.6,774.9,943.8,1107.8,908.3,1059.2
218158_s_at,'ATP13A2',na,219.5,178.8,242.3,201.1,153.3,219.7
218159_at,'CPPED1',na,1103.2,1063.8,1279.3,1136.5,1154.9,1566.5
218160_at,'IER5',na,1658.1,1791.8,1898.4,2141.7,2125.2,1303.8
218163_at,'TSSC4',na,3113.5,3070.8,3906.5,3680.3,3520.7,1647.9
218164_at,'PSD3',na,1254.2,859.7,607,606.2,636.3,701.1
218165_at,'KIAA1551',na,778.4,714.7,774.5,592.1,686.5,852.2
218166_s_at,'TMEM39A',na,128.4,94.8,224.9,111.3,109.7,205
218167_at,'INTS12',na,1686.4,1736.9,1641,1797,1749.3,1681.8
218170_at,'TRIT1',na,492.9,506.9,898.6,721.1,644.1,1122.2
218171_at,'FNDC3B',na,942.5,914.1,1217.3,708.8,693.7,944
218172_s_at,'SUV39H1',na,592.3,516.6,490.8,503.8,465.3,597.2
218176_at,'NUP37',na,698.8,575.9,605.2,532.3,587.3,597.9
218177_at,'CENPBD1P1 /// RPL23AP79',na,146.5,162.7,247.6,130.6,174.8,145.4
218178_s_at,'EIF4ENIF1',na,1024.3,1259.3,861.7,716.8,785.8,832
218179_s_at,'DRAM1',na,130.7,126.7,151.7,138,82.9,123.9
218180_s_at,'CCDC53',na,605.9,654,324.1,563.4,507.8,829.7
218181_s_at,'MKS1',na,570,640.1,1111.7,587,600.5,578.7
218184_at,'AVPI1',na,377.6,284.1,204.2,197.8,307.3,279.2
218185_s_at,'HECTD3',na,475.4,465.5,679.8,635.7,599.3,735.1
218187_s_at,'ABHD10',na,602.4,732.7,547.9,670.1,613.9,530.9
218188_s_at,'MAN1B1',na,1619.4,1500.5,2292.5,2065.7,2464.9,2433.5
218189_s_at,'PLEKHF2',na,1239.8,1325.3,2138.7,2232.7,2288,1883.6
218190_s_at,'C11orf95',na,4904.8,7054,6588.8,6799.3,7219.6,6737.8
218191_s_at,'CRIPT',na,973.2,1123.9,654.2,435.8,576.3,444.6
218192_at,'PLEK2',na,296.5,244.9,281.2,340.6,410.5,222.8
218193_s_at,'ZNF277',na,531.2,562.1,896.6,848.4,693.4,945.6
218194_at,'C4orf27',na,5183.7,5181.1,5474.2,4358.1,4223.9,4547.8
218195_at,'YRDC',na,318.1,316.5,406.1,305.5,272.8,438.6
218196_at,'CRTC3',na,343,377.2,461.1,433.4,275.4,590.6
218197_s_at,'NEMF',na,244.5,250.8,198.7,194,214.6,243
218198_at,'DGCR8',na,1043.7,1100.5,866,554.9,869.8,749.9
218199_s_at,'LARP6',na,540.1,271.2,239.2,281.6,422.6,458.7
218200_s_at,'PIGG',na,5725.7,5612,3596,3194.5,3278,2824
218201_at,'MRPS33',na,1869.4,1745.7,1174.6,1148.7,1008.6,1062
218202_x_at,'CWC25',na,144.5,138.6,286,226.4,162.6,271.4
218203_at,'LHFP',na,2262,2198.5,1905.5,1817,1775,1929.3
218204_s_at,'ACTR8',na,192.3,249.1,185.4,154.8,221.7,102.9
218205_s_at,'ASXL2',na,1472.6,1360.7,2445.4,4105.9,3079,2412.9
218206_x_at,'NCAPG',na,1366.9,1244.2,1061.4,1060.9,1154.6,997.1
218208_at,'NCAPG',na,403.5,340.3,365.7,259.2,340.3,251.7
218209_s_at,'MECR',na,520.2,552.6,659.1,587,576.6,556.8
218210_at,'STX17',na,1016.7,1130.6,1034.3,1136.7,1095.5,1164.3
218211_s_at,'PJA1',na,2207.5,2271.5,2696.4,2588,2942.8,2723.7
218212_s_at,'RAP2C',na,501.7,506.8,722.3,523.9,417.7,624.7
218213_s_at,'RAP2C',na,5022.8,5631.4,5067.6,5751.8,5526,4977.1
218214_at,'PUS1',na,378.8,365.4,719.4,829.6,749.8,866.1
218215_s_at,'ATPIF1',na,400.2,418.1,434.1,465.3,523.5,449
218216_x_at,'ATG7',na,1230.5,1256.7,713.9,908.3,1112.8,832.2
218217_at,'TRAPPC13',na,458.4,432.9,493.7,391.6,396.4,363.9
218218_at,'PCTP',na,261.9,279.2,184.7,180.3,172.9,194.7
218219_s_at,'VPS28',na,430.8,466.4,346.4,278.4,310.5,225.9
218220_at,'HYPK /// SERF2 /// SERF2-C15ORF63',na,540.9,579.1,1002.5,889.4,868.3,1058.7
218224_at,'SDF2L1',na,1680.4,1857.2,2543,2078.9,2117.9,2570.6
218225_at,'SLC4A1AP',na,482.3,517.8,607.4,518.7,634.2,437.3
218226_s_at,'PTBP2',na,3575.6,3531.8,4112.6,5579,4758.5,4748
218227_at,'LRRC8D',na,414,578,561.9,490.9,685.6,637
218228_s_at,'RHBDF1',na,891.7,664.8,669.3,463,763.8,843.3
218229_s_at,'SYBU',na,1055.6,1106.1,583.5,743.3,736.5,814
218230_at,'ARMCX1',na,585.5,524.6,634.8,516.2,514.6,680
218231_at,'EXOSC4',na,933.2,915.1,1038.3,755.5,696.2,826.6
218233_s_at,'EIF2AK3',na,9482.7,9812.6,7400.6,8467.8,8934.6,8785.4
218235_s_at,'NCKIPSD',na,838.6,904.5,929.9,1238.8,1209.6,1498.9
218236_s_at,'APIP',na,730,827.2,937.2,494.7,570.9,690.4
218237_s_at,'RAB29',na,2268.7,2248.4,3166.9,3258.4,3433.2,3851.2
218238_at,'RAB29',na,1304.5,1340.8,1374.6,1398.6,1199,2216.3
218239_s_at,'LACTB2',na,1873.2,1116.9,1315.7,1279.1,953.2,2054.9
218240_at,'SEC22A',na,431.1,357.7,320.4,315.3,359.1,389.3
218241_at,'SNX24',na,860.4,845.7,971.8,909.7,854.6,812.8
218242_s_at,'GRAMD3',na,317.9,274.2,284.5,230.9,188.8,224.1
218243_at,'NXT1',na,1339.9,1433.1,1017.2,858.4,951.4,863.4
218244_at,'IFT52',na,536.5,621.7,706.7,557.9,791.1,567.8
218247_s_at,'TTC27',na,188.5,165.5,367.3,337.4,177.9,181.4
218248_at,'SDPR',na,1269.4,1232.7,1299,1711.6,1504.4,1416.3
218249_at,'C1orf109',na,1267.6,1717.4,1692,920,1885.4,1346.6
218250_s_at,'ICE2',na,2234,2201.5,2080.9,2129.5,1947.1,2067.5
218251_at,'UTP6',na,686.4,720,546.2,460.1,591.4,551.6
218252_at,'MTO1',na,1461.4,1509,1675.8,1878.2,1941,1671
218253_s_at,'P3H2',na,1229,1126.3,600.4,730.1,705.1,632.6
218254_s_at,'PDGFC',na,639.9,549,1008.7,842,820.2,683.7
218255_s_at,'C1orf27',na,200.3,180.6,216.4,213.4,227.3,230.7
218256_s_at,'CCDC51',na,1134.2,1096.7,1605.1,1388.9,1230.8,1761.7
218257_s_at,'TGIF2',na,227.9,271.5,180.2,157.6,150.1,134
218258_at,'SLC25A22',na,2283.6,2019.9,1774.9,1685,1704.6,1704.5
218259_at,'HJURP',na,324.3,343.9,397.5,312.4,342.1,438.7
218260_at,'CNIH4',na,1291.3,1198.2,866.1,946,971.9,1124.7
218262_at,'LXN',na,351.7,281.2,296.5,282.2,368.7,226.9
218263_s_at,'PTRH2',na,512.1,509.3,873.7,1164.2,971.7,1094.4
218264_at,'MSL2',na,471.3,510.2,610.1,896.6,847.6,1390.3
218265_at,'NAA40',na,168.6,163.8,193.5,180.6,173.4,142.2
218267_at,'ZNF544',na,313.6,345.1,325.9,370.6,349.5,386
218268_at,'SBNO1',na,416.7,465.7,628.1,403.5,544.4,555.7
218269_at,'RNF138',na,865.8,955.3,850.7,772.8,759.8,893.2
218270_at,'ABHD5',na,2188.5,1948.1,1752.4,2148.8,2015.9,2016
218271_s_at,'CDK5RAP3',na,1329.4,1355.2,1553.1,1558.1,1735.2,1592.5
218273_s_at,'CENPM',na,1613.3,1441.8,1014.2,762.8,756,538.6
218276_s_at,'EXOC5',na,433.9,360.9,404.1,388.6,390.3,415.5
218277_s_at,'TAF1D',na,413.9,482.5,648.1,644.3,658,562.6
218278_at,'FBXW7',na,194.3,280.4,333.5,294,219.6,273.6
218280_x_at,'XKR8',na,478.3,449.9,522.3,577,543.3,423.6
218281_at,'NOL9',na,1242.1,1249.8,1305.5,1179.5,1195.7,1326.8
218282_at,'KIF20A',na,258,316.6,214.3,243.9,266,195.9
218283_at,'DHRS11',na,871,855,870.1,782.5,743,908.7
218284_at,'UPF3B',na,885.1,1137.5,1183.3,1004.1,1131.6,894
218285_s_at,'RNF111',na,471.8,550.5,536.7,338.3,497,274.2
218286_s_at,'STX18',na,522.2,618.4,708.3,534.4,512.7,707.2
218287_s_at,'WARS2',na,268.4,334.6,308.3,255,237.5,236.6
218288_s_at,'REXO4',na,1277.5,1281.4,2076.3,1451,1489.9,2136.3
218289_s_at,'NUP107',na,312.4,373.3,395.5,278,398.1,456.6
218290_at,'ANKRA2',na,902.8,1023.1,551.6,327.2,545.4,432.4
218291_at,'TMEM39B',na,590.8,612.7,516.9,550.6,562.8,411.8
218292_s_at,'PANK4',na,725.5,836.2,754,514.4,613.8,659.7
218294_s_at,'TMEM38B',na,404.7,436.8,392.6,382.3,325.8,342.5
218295_s_at,'MSRB2',na,333.7,343.6,177.6,246.1,258,287.2
218296_x_at,'DCPS',na,605.1,549.7,472.6,552.5,458,600.4
218297_at,'TMEM62',na,500.1,575.5,223.1,120.8,193.1,274.8
218301_at,'REEP4',na,258.2,185.7,231.3,184,169.1,185.5
218302_at,'SMC6',na,1025.2,873.1,1145.3,1430.2,1240.5,1272.2
218303_x_at,'ATAD2',na,392.7,379.2,333.5,442.7,353.3,379.9
218304_s_at,'KATNBL1',na,357.6,340.1,481.8,354.6,448.7,521.1
218305_at,'SCML1',na,461,496.8,477.2,452.5,382.3,758.5
218306_s_at,'TXNL4B',na,172.8,192.4,166.5,117.8,137.1,148
218307_at,'ACP6',na,439.9,596.6,492,336.3,353.4,425.7
218308_at,'SIRT7',na,957.6,1030,877.4,1118.8,1119.6,1174.2
218309_at,'GPN2',na,969.7,969.7,1294.7,1586.3,1472.2,1670.4
218310_at,'CCDC109B',na,945.4,988.5,914.2,858.2,773.2,876.1
218311_at,'CHFR',na,197.9,202.5,241,173.4,183.4,273.8
218312_s_at,'PANK2',na,776.3,823.1,1123.2,1272.4,1178.6,914.3
218313_s_at,'ORAI2',na,877.4,969.7,1151.7,911.8,1020.3,1137.4
218314_s_at,'SH3GLB2',na,486.1,492.6,718.4,614.6,601.8,840.8
218315_s_at,'TMEM51',na,666.3,705.6,845.5,841.3,930.6,772.7
218316_at,'LRRC1',na,1030.6,933.8,978.1,879.1,915.4,1101.8
218318_s_at,'SPCS3',na,134.7,107.9,88.7,70.8,87.3,130.2
218319_at,'INTS6',na,84.5,81.9,100.6,54.6,41.5,95.9
218320_s_at,'KCTD9',na,1901.3,2244.2,1989.4,2632.5,2699.3,1027.7
218321_x_at,'PNMAL1',na,752.6,677.6,473,459.2,542.7,745.1
218322_s_at,'SLC35F2',na,1035.7,1056.3,1185.2,736.4,858.4,856.7
218323_at,'CHD7',na,230.3,324.6,340.4,264.8,258.4,283.1
218324_s_at,'RPL26L1',na,132.1,155,180.1,181.7,176.5,120.3
218326_s_at,'ZAK',na,214.2,199.8,200,340.1,248.4,355.9
218327_s_at,'RPP21 /// TRIM39 /// TRIM39-RPP21',na,561.2,548.8,600.5,597.8,660.4,629.5
218328_at,'TTC31',na,579.9,585.7,384.4,595.3,591.6,457.3
218329_at,'ASB8',na,524.6,609.3,381.8,445.1,508.5,449.9
218330_s_at,'RPAP3',na,827.7,880.1,685,904.1,629.7,573.6
218331_s_at,'DUSP22',na,627.5,570.9,689.3,697.2,665.1,853.1
218333_at,'MED23',na,795.1,906.3,753.6,990.9,828,1240.8
218334_at,'IGF2BP2',na,893.9,937.5,1189,1232.4,1087.6,1366.5
218335_x_at,'THOC6',na,1278.8,1187.1,1203.7,1363.8,1588.4,1250.5
218336_at,'PPP1R13L',na,2507.2,2795.2,2963.3,3337.3,3171.5,3620.6
218339_at,'LIMD1',na,763.5,783.9,995.1,1203,1175.2,657.1
218340_s_at,'PPP2R3C',na,205.9,242.5,284.2,246,230.5,279.4
218341_at,'MOSPD1',na,425.1,554.2,485.2,904.6,615.1,899.7
218343_s_at,'DSE',na,315.4,312,363.8,305.3,285.6,349.8
218344_s_at,'TPRA1',na,184.3,227.9,139.8,167.5,190.8,136.8
218346_s_at,'TNFRSF21',na,205.1,197.4,221.9,235.8,312.6,166.3
218347_at,'ESF1',na,496.4,497,487.9,390.5,437.2,470.8
218348_s_at,'NOC4L',na,236.7,296.8,408,427.3,387,453.4
218349_s_at,'POLR3K',na,552.6,536.6,721.2,580.9,475.5,777.7
218350_s_at,'C12orf49',na,1936.5,2082.2,2479,2420.7,2608.1,3076.4
218351_at,'CSGALNACT2',na,2114.4,2214.8,2492.3,2930.3,2804.7,2703.7
218352_at,'GON4L',na,301.2,274.1,232.4,230.1,206.3,279.9
218354_at,'FBXO5',na,999.9,928.3,1153.5,842.6,909.1,893.4
218355_at,'TRMT11',na,1427.6,1733.3,2074.9,2281.6,2101.5,943.7
218356_at,'SIRT1',na,568.4,631.5,771.7,931.4,831.7,539.5
218357_s_at,'MTHFSD',na,3187.6,2926.3,3656.3,2752.2,2799.7,4116.9
218358_at,'FOSL2',na,846.9,1002.1,1049.1,884.7,1065.6,1165.4
218360_at,'WDR3',na,1033.1,1109.2,1340.8,1243.1,1196.3,1153.9
218362_s_at,'CENPU',na,128.6,139.7,146.8,169.4,140.9,145.8
218363_at,'GUF1',na,413.6,445.1,346.4,331.1,325.2,271.7
218364_at,'PAK1IP1',na,381.7,440.8,512.1,590.5,506.4,745.7
218365_s_at,'MRPL2',na,363.7,375.6,239.3,321.1,296.4,352.7
218366_x_at,'NOC3L',na,1161.2,1036.3,1003.3,1000.6,1318.1,1037.1
218367_x_at,'MRPL35',na,557.6,402.7,435.9,453.4,449.6,414.8
218368_s_at,'ISOC2',na,3544.8,3667.2,3827.2,4801.1,4555.8,5025.2
218371_s_at,'GPATCH3',na,206.1,179.6,145.4,218.6,234.4,238.7
218372_at,'NCBP3',na,214.3,289.3,288,257.9,294.6,236.9
218373_at,'TMEM177',na,186.5,220.9,223.8,233,277.4,264.6
218374_s_at,'FAM57A',na,254.6,257.8,369.3,376.5,410.3,485
218375_at,'PLSCR4',na,562.6,580.1,541.7,649.5,571.3,707.1
218379_at,'NABP2',na,1427.7,1351.2,1325.8,1040.2,1064.7,1179.5
218381_s_at,'C9orf40',na,838.4,1188.8,1783.3,1205.5,1145.1,1997.1
218382_s_at,'INTS8',na,600.8,657.9,554.8,529.5,492.8,519
218383_at,'KLC2',na,876.7,921.5,596.2,577.2,621.8,720.2
218384_at,'RPS6KC1',na,505.8,702.2,402.6,552.7,609.5,674.1
218385_at,'ANO10',na,515.7,465.1,741.5,826.9,819.8,777.8
218386_x_at,'YEATS4',na,1045.8,1130.5,791.9,792.7,828.1,676.1
218387_s_at,'GCC1',na,1314.3,1508,1074.1,1035.2,1090.9,1020.9
218388_at,'ARID1A',na,1289.7,1320.2,652.7,956.5,930.1,823.9
218389_s_at,'ZFAND1',na,1699.6,1533,956.2,1257.8,954.2,1038.4
218391_at,'FAM193B',na,1692.8,1608.5,1972.1,2096.8,2046.9,1716.4
218392_x_at,'CTBS',na,389.6,317.3,560.7,586.8,496.7,522.2
218393_s_at,'CTBS',na,398.4,537.7,526.8,503.6,476.9,554.9
218394_at,'MYNN',na,214.7,214,179.4,121.3,217.4,166.6
218395_at,'CHST12 /// LOC101927181',na,376.7,368.7,493.1,364.8,409.4,475
218396_at,'CDKN2AIP',na,240.3,428.7,280.3,222.7,218.1,300.3
218397_at,'TMEM106B',na,259.2,262.1,257.5,239.1,172.1,265.1
218398_at,'ZNHIT6',na,711.9,781,1072.7,833.2,901.5,998.5
218399_s_at,'CCDC59',na,1433,1487.7,2227,2717.3,2670.8,2510.5
218401_s_at,'ZSCAN32',na,379.3,300.5,390.4,338.9,340,420.8
218403_at,'LETM1',na,1341,1407.6,1476.7,1458.6,1516.6,1640
218405_at,'VCPKMT',na,623,671.9,675.9,659.7,833.7,628.5
218407_x_at,'FBXW2',na,1875.6,1801.4,1009.8,1206,1224.2,1162.3
218408_at,'DDX58',na,663.3,755.3,1079.5,1177.5,1088,1233.5
218409_s_at,'METTL22',na,804.6,518.9,600.3,541.9,722.1,600.9
218411_s_at,'NFU1',na,109.9,92.2,281.2,171.1,199.5,244.8
218412_s_at,'MTPAP',na,1259.7,1160.7,772.3,793.1,778.5,665.2
218414_s_at,'QRSL1',na,318.1,226.4,353.4,329.3,326.5,377.8
218418_s_at,'ARAP3',na,1322,1364.3,1351.7,1674.1,1775.2,1360.8
218419_s_at,'BRF2',na,320.8,324.4,373.2,419.5,440,278.1
218421_at,'PAAF1',na,880.1,543.3,721.2,841.6,783,827.4
218422_s_at,'PNKP',na,314.4,250,396.1,375.8,313,437.4
218423_x_at,'TMEM168',na,480.9,364.6,399.1,288.5,291,403.8
218424_s_at,'MYO5C',na,1197.3,1210.7,1161.6,1010.6,1013,912.9
218425_at,'PTER',na,316.1,311.5,359.9,267.5,229.7,258.4
218426_s_at,'ZFP64',na,310.9,406.7,316.3,258.6,182.2,181.5
218427_at,'PAM16',na,578.6,671.2,718.3,593.2,646.9,975.7
218428_s_at,'CUTC',na,281.2,323,411.7,362.9,348.5,326.2
218430_s_at,'EFTUD1',na,69.2,81.6,61.7,50.4,53.9,47.9
218431_at,'RMI1',na,541.4,507.1,479.9,437.3,445,503.9
218432_at,'FHOD3',na,342.3,296.4,411.8,370.4,337.9,399.7
218433_at,'SDHAF3',na,272.5,314.6,322.9,262.8,308.5,285.6
218434_s_at,'MRPS17',na,531.7,572.2,591,622.6,819.4,659.6
218435_at,'PUS7',na,2084.5,1682.8,1713.9,1900.1,1804.1,1702.2
218437_s_at,'DDX60',na,283.5,459.8,428.7,503.2,468.8,279.4
218438_s_at,'ATF7IP',na,625.9,637.7,852,651.3,769.7,846
218439_s_at,'SLC35E3',na,1183.7,1232,1057.4,903.6,995.8,637.9
218440_at,'SLC30A5',na,678.2,718.3,608.1,565.9,803.4,610.8
218441_s_at,'PLGRKT',na,247,231.3,243.2,244.1,187.5,201.1
218443_s_at,'RNMTL1',na,566.1,519.9,758.3,744.5,704.3,1029.2
218446_s_at,'TFPT',na,238.2,183.4,460.3,533.9,409.4,492
218447_at,'POLR1E',na,1731.8,1730.2,1573.1,1445.7,1420.5,1680.4
218448_at,'FAM206A',na,1651.4,1360.3,1179.5,1187.2,1207.6,1250.4
218449_at,'DSCC1',na,453,461.1,646.8,581.8,616.5,658.6
218450_at,'DCAF10',na,2126.3,2038.6,2775.5,2581,2566.9,2696.7
218451_at,'FASTKD1',na,2819.6,2943.8,2754.2,2697.4,2683.2,2709.1
218454_at,'MIS18A',na,338.1,387.6,716.2,488.2,463.8,779.1
218455_at,'NDUFAF4',na,522.7,501.4,428.9,376.5,436,436.4
218456_at,'NUP43',na,388.7,329.5,581.2,562.2,573.5,470.4
218458_at,'GALNT11',na,534.9,440.7,224.6,314.6,256,278.9
218460_at,'PLAC8',na,1960.6,1890.6,1890.5,1967.2,1961.4,1554.2
218461_at,'ALG13',na,795.6,1206.2,1062.9,928.3,915.2,1048.5
218462_at,'FASTKD5',na,2067.1,2134.1,2440.5,3057,2922.1,3213
218463_s_at,'ETNK1',na,667.8,644.7,469.7,528.8,549,671.3
218465_at,'HS1BP3',na,845.9,818.8,1119.8,1003.8,1023.2,1136.4
218466_at,'C12orf43',na,361.8,297.7,259.5,225.9,361.6,202
218467_at,'AP1AR',na,4384.5,4040.1,3038.3,2666.8,3001.1,2485.1
218471_s_at,'CD248',na,301.2,353.5,213.7,347.6,289.4,172.3
218472_s_at,'RASAL2',na,1348.2,1326.5,1243.2,1482.7,1419.4,1471.4
218473_s_at,'MYO9A',na,1806.5,2056.2,1315,1180.7,1398,1439.1
218474_s_at,'HIPK2',na,1072.9,1286,1601.4,1210.3,1064.6,1716
218477_at,'C5orf28',na,1909.5,1911.2,1897.6,1690.7,1945.8,1664.3
218478_s_at,'TPRKB',na,788.8,753.8,1027.9,824.3,827.7,1070.3
218479_s_at,'NIP7',na,165.9,169.5,127.8,183.2,106.8,151.9
218481_at,'OPN3',na,944.1,857,915,858.3,922.5,929
218482_at,'RNF34',na,3775.2,3645.2,3320.5,3526.1,3457.6,3260.2
218483_s_at,'RRP15',na,514.4,397,747.8,645.5,584.3,594.6
218485_s_at,'MORC4',na,468.3,317.9,363.6,287.9,364.5,381.2
218486_at,'REPIN1',na,226.1,240.2,234.9,155.3,254.2,268
218487_at,'PDCL3 /// PDCL3P4',na,182.7,137.1,101.6,139,213.5,219.2
218488_at,'RHOF',na,907.7,738,993.7,1255.2,1141.9,1462.3
218490_s_at,'CSGALNACT1',na,206,180.9,155.5,173.4,189.2,181.1
218491_s_at,'VPS37C',na,734.1,692.3,892.9,546.7,662.9,674.3
218492_s_at,'SRBD1',na,422.5,336.2,400.2,421.2,377.4,553.1
218493_at,'RNASEH2B',na,790,842.2,884.8,729.5,896,1012.8
218494_s_at,'TINAGL1',na,1105.4,1050.9,699.2,965.3,757,863.6
218495_at,'WDYHV1',na,2490.6,1943.9,2358.6,2637.3,2680.8,959.6
218497_s_at,'LAGE3',na,596.6,627.5,554.6,444.6,414.7,386.4
218498_s_at,'C1orf35',na,695.6,724.9,494.5,403.5,463.7,536.4
218499_at,'DPY30 /// MEMO1 /// MEMO1',na,298.3,306.3,539.9,353.5,274.7,166.6
218502_s_at,'NSMCE4A',na,77.4,92.2,77.4,101.7,111,78.1
218504_at,'ATAD3A',na,597.1,472.4,416.4,371.7,402.2,396.3
218506_x_at,'ANKRD49',na,269.1,244.3,500.6,431.8,365.7,500.5
218507_at,'HGH1',na,401,310.9,446.9,388.2,207.9,416.8
218508_at,'BCL7C',na,451.6,450.9,461.5,500.4,419.6,430.8
218511_s_at,'OSBPL10',na,413.9,400.1,348.5,459,442.5,487.2
218512_at,'TMEM184C',na,1435.6,1297.9,1050.2,786.9,760.2,1215.8
218513_at,'PXMP2',na,114.7,109.3,258.6,206.5,196.2,253
218514_at,'GPATCH2',na,652.9,663.7,850.1,786.6,745,813.8
218515_at,'CYB5R4',na,543.4,326.1,418.9,421.9,429.3,418.8
218516_s_at,'CTPS2',na,324.3,306.1,345.4,338.3,321.8,311.3
218517_at,'ANKHD1',na,492,437.7,406.2,391.6,571.2,535.1
218518_at,'ZNF839',na,493.6,515.3,740.6,872.3,769.7,512.7
218519_at,'ZNF576',na,444.7,411.7,479.1,495.8,415.9,539.5
218520_at,'IPPK',na,572.1,585.5,811.8,750.7,787.4,906.2
218521_s_at,'PID1',na,144.9,125.8,146.1,108.9,123.2,106.1
218522_s_at,'ARMC8',na,394.3,537.7,536.9,481.6,484.2,426.4
218526_s_at,'SMIM7',na,598.9,584.8,422.8,371.2,353.8,511.6
218527_at,'MYBBP1A',na,562.9,544.3,683.9,608.1,601.5,738.5
218528_s_at,'TIGAR',na,376,373.3,379.2,342.6,320.7,300.7
218529_at,'OBFC1',na,856.5,755.5,536.3,566.2,569.9,632.8
218531_at,'ORC6',na,442.2,346.2,338.2,262.1,298.7,222.1
218533_s_at,'DDX27',na,1178,844,617.5,594,738.3,600.6
218534_s_at,'SPAG16',na,477.6,498.6,522.8,541.7,447.8,399.1
218535_s_at,'GAR1',na,559.5,516.3,601.1,590,522.4,655.6
218536_at,'DDX54',na,413.3,490.1,326,353.6,358.5,393.7
218538_s_at,'RAPGEF6',na,313.8,311.8,242.9,242.1,213.7,321.1
218539_at,'DCUN1D2',na,1482.4,1325.4,1316.2,1225,1238.7,1019.2
218542_at,'FKBP11',na,2194.3,2092.5,2722.8,1906.5,2453.8,3209.7
218543_s_at,'LSM8',na,1137.1,999.5,630.7,616.1,601.7,606.4
218545_at,'THG1L',na,251.6,224.6,575.3,429.2,436.3,474.6
218547_at,'ZNF232',na,354.7,315.7,344.8,440.3,447.8,484.2
218548_x_at,'SLC50A1',na,523.6,497.3,282.7,339.2,359.2,370.9
218549_s_at,'PHF10',na,603.3,681.5,706.6,651.8,650.9,713
218552_at,'C2orf42',na,429.1,279.3,390.3,306.9,340.3,379.5
218554_s_at,'TRMT13',na,226.4,154.3,240.1,221.7,208.5,227.1
218555_at,'UBIAD1',na,392.3,367.7,435.7,532.1,595.2,440.7
