x_1_2,Var2,Var3,Var4,Var5,Var6,Var7,Var8
10012,5,,,,,,
ID_REF,Description,,parental,parentalAM,parentalAMB,BrM2a,Brm2a
214241_at,na,'SPATS2L',128.925,128.173,154.309,196.96,146.876
214246_x_at,na,'PHF7',815.024,1353.13,1495.74,995.702,1101.74
214252_s_at,na,'SMC4',324.058,121.643,148.877,117.339,167.403
214257_s_at,na,'---',1339.38,753.488,768.317,656.674,850.364
214258_x_at,na,'DLEU2 /// DLEU2L',1648.12,1310.24,1299.8,1491.98,1340.33
214259_s_at,na,'BRMS1',1402.62,1352.47,1583.47,1177.7,961.698
214260_at,na,'LOC441259 /// PMS2P1 /// PMS2P10 /// PMS2P2 /// PMS2P5 /// PMS2P6 /// PMS2P7',124.552,108.902,118.256,126.352,126.452
214263_x_at,na,'ASCC2',660.543,838.862,511.624,807.454,1176.88
214264_s_at,na,'GPAA1',735.67,562.889,614.463,874.093,830.293
214266_s_at,na,'HSPB11',319.099,447.461,367.375,385.276,383.674
214268_s_at,na,'DDX27',503.931,777.652,822.395,508.248,561.271
214271_x_at,na,'SEC16A',12486.1,13435,12882.4,9792.5,11840.1
214273_x_at,na,'KDM5A',287.63,427.309,374.533,333.847,324.312
214274_s_at,na,'ZYX',315.31,270.688,295.64,257.898,300.484
214277_at,na,'PRNP',41.949,47.0775,41.0943,54.6317,44.6741
214280_x_at,na,'PRIM2',1466.7,926.096,1057.66,1530.45,1575.62
214281_s_at,na,'ATP2B1',971.672,807.631,745.544,1093.94,1159.98
214288_s_at,na,'PHF3',7461.13,7170.89,6824.28,6390.83,4730.57
214290_s_at,na,'SNRPA1',1010.99,1205.17,1166.02,4883.25,5250.19
214293_at,na,'PLD1',106.735,125.994,145.262,94.9383,116.121
214298_x_at,na,'CYB5A',96.0651,264.825,260.18,120.848,280.835
214299_at,na,'ACOT7',226.085,178.416,226.865,187.073,236.044
214305_s_at,na,'MPHOSPH9',1459.43,950.055,894.179,1261.91,1010.54
214306_at,na,'TSC2',269.735,267.395,257.183,172.151,169.422
214310_s_at,na,'TUBGCP3',237.333,246.249,216.102,195.313,215.205
214313_s_at,na,'NMT2',82.0515,87.7212,82.6822,89.8785,99.4596
214314_s_at,na,'FUS',134.633,109.214,114.897,68.018,141.259
214315_x_at,na,'RCC1',1744.44,3278.53,2557.22,2014.9,1550.36
214316_x_at,na,'GORASP1',191.91,181.314,271.825,234.366,237.024
214317_x_at,na,'LINC01136',2357.93,2297.86,2241.33,2327.5,2209.46
214319_at,na,'ZNF93',31.3255,49.7055,23.6943,47.1896,53.6058
214321_at,na,'SBNO2',277.723,166.358,177.471,918.926,344.487
214323_s_at,na,'AP2A2',1384.87,1109.26,1102.19,1271.56,1131.62
214327_x_at,na,'GSTA5',8301.53,7022.5,8290.96,8785.72,3663.08
214328_s_at,na,'SUCLG2',12087.3,12270,13842.5,12263.5,14016.4
214329_x_at,na,'PARP2',153.825,256.794,264.963,175.194,88.6568
214334_x_at,na,'THBS1',2758.48,2511.66,2234.12,2338.54,2889.5
214336_s_at,na,'SET',956.227,661.76,544.136,909.484,666.683
214351_x_at,na,'DNAJC11',10006,12761,10592.5,8272.21,9545.17
214352_s_at,na,'GLUD2',782.355,813.014,700.481,705.564,969.125
214356_s_at,na,'PABPC1 /// RLIM',591.376,814.063,851.408,548.05,462.735
214359_s_at,na,'PICALM',8616.79,6957.42,7031.44,9229.55,10342.8
214363_s_at,na,'PCDHGA1 /// PCDHGA10 /// PCDHGA11 /// PCDHGA12 /// PCDHGA2 /// PCDHGA3 /// PCDHGA4 /// PCDHGA5 /// PCDHGA6 /// PCDHGA7 /// PCDHGA8 /// PCDHGA9 /// PCDHGB1 /// PCDHGB2 /// PCDHGB3 /// PCDHGB4 /// PCDHGB5 /// PCDHGB6 /// PCDHGB7 /// PCDHGC3 /// PCDHGC4 /// PCDHGC5',5388.39,4288.7,5618.94,4095.53,5433.28
214377_s_at,na,'CA12',125.093,186.558,113.572,146.124,133.699
214378_at,na,'CTNNA1',96.2242,115.701,129.992,76.9642,114.987
214383_x_at,na,'UBQLN2',2601.98,2811.4,2828.83,2215.31,2367.48
214394_x_at,na,'GM2A',6717.07,6032.29,6411.92,7990.05,5460.52
214417_s_at,na,'MAST2',80.2159,72.838,76.0903,68.1303,104.562
214421_x_at,na,'SNRNP40',103.511,146.362,110.452,66.3302,93.4461
214426_x_at,na,'MINK1',636.921,777.025,598.122,465.248,566.274
214427_at,na,'GULP1',751.823,817.188,813.93,934.217,1085.19
214429_at,na,'CTAGE5',781.869,510.321,524.994,546.892,427.652
214430_at,na,'ARFGEF2',1315.15,1204.44,1136.94,1313.93,1554.78
214431_at,na,'HHEX',1557.38,1215.74,1308.25,1245.03,997.319
214435_x_at,na,'KIAA1033',633.849,459.774,494.678,921.025,662.387
214437_s_at,na,'GTSE1',900.23,826.825,868.565,939.881,1110.58
214439_x_at,na,'TRIM2',530.234,947.801,1002.34,441.363,503.033
214440_at,na,'FAM136A',524.772,554.429,558.092,522.89,469.569
214441_at,na,'ZMYM5',168.607,180.26,247.422,163.035,257.907
214443_at,na,'OAZ1',273.635,375.437,337.633,647.242,384.104
214444_s_at,na,'CACTIN',276.978,437.682,390.737,370.089,347.866
214447_at,na,'RPL3',539.672,335.784,446.391,589.611,847.241
214449_s_at,na,'ZNF721',154.226,93.8411,98.0456,84.8296,153.057
214452_at,na,'UBXN8',512.371,340.233,310.023,400.431,455.38
214453_s_at,na,'ARFRP1',271.543,312.369,256.514,424.141,426.328
214456_x_at,na,'CUL4B',3147.28,937.568,1092.85,5063.93,1302.09
214459_x_at,na,'---',13973.5,18746.3,16423.2,9747.76,13511.5
214462_at,na,'CYP2C9',208.376,126.356,196.483,55.889,121.962
214464_at,na,'POLE',482.866,928.866,893.956,538.495,430.984
214473_x_at,na,'---',800.057,630.232,616.027,585.321,537.219
214483_s_at,na,'ERGIC3',436.255,422.155,454.269,552.082,439.966
214484_s_at,na,'FYN',910.707,642.393,773.65,586.701,490.904
214487_s_at,na,'TCF7L2',595.565,461.379,458.52,320.932,325.74
214496_x_at,na,'TCF7L2',177.29,235.838,264.445,213.464,250.164
214499_s_at,na,'GRN',316.052,220.698,267.308,148.278,215.994
214500_at,na,'FAM69A',776.397,780.228,762.408,872.642,1148.26
214501_s_at,na,'RHOBTB3',3059.1,3106.69,3005.13,2608.85,2834.93
214505_s_at,na,'RHOBTB3',341.762,268.297,193.052,398.83,176.788
214507_s_at,na,'MYL4',759.983,713.172,503.987,504.556,508.489
214512_s_at,na,'AGA',2390.24,3327.58,3361.91,2083.24,3369.86
214513_s_at,na,'MED12',280.829,352.408,247.283,348.619,338.356
214527_s_at,na,'FADS3',1500.56,1624.79,1660.65,1227.49,1312.44
214531_s_at,na,'PSMA7',248.277,171.604,210.884,254.793,232.7
214543_x_at,na,'BTRC',935.756,697.878,814.509,1615.32,1483.4
214544_s_at,na,'MTMR1',274.275,320.472,317.394,458.326,441.044
214548_x_at,na,'PPP2R4',10614.4,13032.5,13586.8,12839.9,14230.6
214550_s_at,na,'PMS2P3',664.989,725.108,575.857,531.597,638.585
214552_s_at,na,'RANBP9',397.619,279.989,375.699,340.923,400.903
214553_s_at,na,'---',494.269,355.439,352.931,634.702,617.482
214577_at,na,'---',132.46,92.4712,137.671,121.375,116.386
214578_s_at,na,'TBCB',382.722,385.682,419.974,692.671,570.695
214581_x_at,na,'MAP3K4',1730.65,1126.6,1161.85,702.666,826.358
214582_at,na,'SPTLC2',64.7136,42.4801,72.8887,90.3952,109.531
214583_at,na,'SPTLC2',127.222,180.22,138.326,73.423,121.09
214585_s_at,na,'MFN2',1353.44,1245.96,1119.97,2163.71,1525.24
214587_at,na,'DKC1',119.676,91.8118,102.974,526.272,110.442
214590_s_at,na,'RBFOX2',114.425,80.7952,53.4101,49.8268,94.7019
214594_x_at,na,'PUM2',98.5952,135.69,125.45,74.356,103.004
214600_at,na,'SMPD1',362.809,284.381,181.794,437.837,319.366
214605_x_at,na,'B2M',156.976,105.953,119.898,104.417,177.433
214620_x_at,na,'GCN1',285.121,287.518,397.898,312.446,292.264
214626_s_at,na,'SLC2A14 /// SLC2A3',936.191,1232.88,984.533,1110.1,875.159
214629_x_at,na,'MCM5',3778.71,5259.54,4990.63,4478.92,5489.53
214649_s_at,na,'TCEA1',605.224,311.536,351.598,469.315,604.473
214656_x_at,na,'POLR2J2 /// POLR2J3 /// POLR2J4',801.922,968.077,1039.48,623.967,765.345
214657_s_at,na,'---',547.535,244.262,186.098,116.33,233.41
214658_at,na,'LPXN',266.256,238.405,232.573,324.261,257.47
214659_x_at,na,'TTLL12',271.465,293.517,359.756,260.705,239.119
214661_s_at,na,'FAS',1139.63,1077.28,1049.99,1303.4,1167.03
214662_at,na,'TGIF2',351.392,291.251,265.372,431.589,577.34
214663_at,na,'LAMB2',129.541,96.025,99.7162,106.148,81.4363
214665_s_at,na,'ARFGEF1',1062.38,1497.64,1281.74,1366.23,1307.61
214670_at,na,'TMEM115',182.147,123.322,138.08,93.1973,99.8822
214672_at,na,'JAG1',539.966,587.395,573.401,704.329,822.25
214679_x_at,na,'SYDE1',836.875,992.34,1028.67,492.976,569.648
214683_s_at,na,'SYDE1',182.048,107.235,103.72,191.12,168.355
214684_at,na,'SEC11A',177.022,189.094,174.529,148.405,167.512
214686_at,na,'POLR2C',499.209,370.436,414.963,429.977,587.217
214687_x_at,na,'PVR',9843.21,11914.6,11695.1,9700.13,8975.35
214690_at,na,'CLTA',110.126,104.603,122.576,81.6266,101.395
214691_x_at,na,'YME1L1',121.024,115.839,163.538,110.249,88.0511
214693_x_at,na,'GCFC2',3161.8,2346.24,3518.84,2289.08,3156.06
214695_at,na,'PTBP1',254.859,213.934,280.479,264.174,302.592
214696_at,na,'GRHPR',482.517,270.433,235.088,630.717,540.037
214697_s_at,na,'NR3C1',597.617,363.474,343.705,606.974,280.836
214698_at,na,'CD58',256.774,149.425,132.134,274.196,169.531
214699_x_at,na,'TUBA3D',147.114,258.988,218.988,185.42,242.185
214700_x_at,na,'HDAC3',204.491,164.972,191.703,121.109,131.599
214701_s_at,na,'MT1E',749.206,192.396,194.218,376.311,532.751
214703_s_at,na,'YIPF3',349.773,348.676,334.013,332.831,315.011
214706_at,na,'---',164.157,135.725,148.205,165.575,231.998
214709_s_at,na,'RPS17P5',3223.81,2990.99,2863.6,1921.58,2032.37
214710_s_at,na,'---',3741.38,3655.16,3412.15,3434.62,3840.67
214711_at,na,'AKR7A3',501.688,355.909,443.644,405.394,499.192
214715_x_at,na,'---',169.973,165.173,184.702,185.952,195.143
214718_at,na,'LOC100506248 /// LOC728026 /// PTMA /// PTMAP5',187.238,247.65,193.545,122.244,151.053
214719_at,na,'---',347.427,182.792,211.353,216.526,204.346
214720_x_at,na,'SEC23IP',734.13,627.561,578.604,551.229,714.931
214721_x_at,na,'EI24',370.363,507.437,490.987,373.27,453.149
214722_at,na,'BOP1',681.351,639.109,787.294,307.871,450.785
214726_x_at,na,'ACSL6',1000.16,1361.01,1320.84,1224.13,1042.21
214727_at,na,'---',265.133,162.225,170.673,167.364,106.716
214728_x_at,na,'TMSB4X',1132.07,1455.02,1509.05,1488.19,915.132
214729_at,na,'---',67.8578,76.1748,87.7555,126.934,93.1459
214730_s_at,na,'FN1',1015.11,1584.64,1281.35,1188.22,1235.82
214734_at,na,'HSP90B1',230.135,201.208,199.492,197.695,253.723
214736_s_at,na,'HSP90B1',1307.97,1587.82,1505.66,1013.56,946.79
214737_x_at,na,'SF3A1',4760.21,4545.67,4423.24,4381.86,4755.25
214739_at,na,'MYDGF',257.34,269.946,200.915,230.786,225.451
214741_at,na,'---',438.077,225.144,275.112,341.548,389.524
214743_at,na,'---',374.813,409.825,418.917,323.692,322.312
214749_s_at,na,'---',2270.12,2907.43,2701.9,4196.35,4110.22
214751_at,na,'---',179.123,154.459,116.357,106.384,115.8
214752_x_at,na,'TCF7L2',2460.61,3301.19,3539.56,2472.19,2022.26
214755_at,na,'MIR1244-1 /// MIR1244-2 /// MIR1244-3 /// MIR1244-4',603.656,466.011,464.796,240.22,406.656
214759_at,na,'TPT1',235.59,285.365,282.136,193.906,317.134
214766_s_at,na,'BRCC3',319.578,231.553,306.959,204.859,176.687
214771_x_at,na,'PMS2P3',3415.83,3104.46,3516.85,4076.87,3762.16
214773_x_at,na,'HLA-C',244.354,267.964,215.526,188.511,233.653
214779_s_at,na,'---',148.21,133.659,80.6763,127.949,153.809
214780_s_at,na,'YME1L1',322.094,539.566,443.987,504.167,361.084
214783_s_at,na,'---',338.378,422.928,300.276,297.064,334.079
214784_x_at,na,'HMGB3P1',1198.84,1128.07,1257.84,888.84,971.38
214785_at,na,'TBC1D22B',91.521,107.112,67.4002,106.282,95.8902
214789_x_at,na,'---',1295.73,1738.71,1530.25,1719.66,2235.4
214791_at,na,'---',234.126,302.917,279.611,229.904,183.461
214792_x_at,na,'ANKRD12',145.308,181.355,237.544,61.5802,123.278
214794_at,na,'---',932.269,888.611,820.115,947.171,878.246
214800_x_at,na,'---',2502.55,2112.57,1915.16,2171.96,3086.76
214801_at,na,'SDHC',313.722,305.745,220.304,468.396,383.481
214804_at,na,'PIGC',307.382,369.239,339.666,336.59,288.678
214812_s_at,na,'AKR1C1',1612.24,1572.79,1602.96,1487.46,1631.61
214813_at,na,'FAM186A',98.398,133.764,111.673,140.171,150.305
214820_at,na,'FARSA',95.5511,38.4236,78.0679,81.0532,86.6336
214830_at,na,'LYPLA2 /// LYPLA2P1',244.929,299.92,270.524,103.942,101.227
214835_s_at,na,'CYP51A1 /// LRRD1',510.282,524.452,505.506,454.862,582.64
214841_at,na,'TXN',131.625,262.744,230.335,159.869,67.0695
214843_s_at,na,'B4GALT1',370.991,436.76,411.185,317.929,298.41
214845_s_at,na,'PDIA6',1672.13,1650.48,1692.42,1819.05,1345.4
214847_s_at,na,'DR1',154.266,266.641,227.458,479.76,318.336
214849_at,na,'IFT122',1555.93,847.674,947.62,1727.17,1580.34
214853_s_at,na,'EPHB4',4041.13,3484.7,3101.24,3547.32,2086.58
214855_s_at,na,'SS18',83.0596,127.86,142.095,109.783,152.497
214857_at,na,'ARHGAP1',57.1054,81.8385,69.3401,61.3005,80.3943
214864_s_at,na,'HDGFRP3',1242.17,1150.94,1346.83,1104.92,1215.67
214866_at,na,'KRIT1',166.879,284.814,223.01,425.372,287.674
214869_x_at,na,'---',462.513,559.698,498.976,364.232,505.003
214875_x_at,na,'PDLIM5',2846.36,2960.54,3140.2,3572.11,4551.22
214878_at,na,'CYLC1',32.4521,69.7953,47.7274,28.5152,48.434
214880_x_at,na,'DOK1',109.595,127.53,212.051,205.769,130.978
214881_s_at,na,'ERBB2',191.229,126.209,135.32,154.388,198.086
214882_s_at,na,'LOC100129518 /// SOD2',4906.46,3824.89,4600.05,3561.23,3329.09
214888_at,na,'HNRNPU',85.7449,192.619,135.864,105.267,155.97
214894_x_at,na,'CMC4',786.769,1111.52,1145.85,873.444,953.251
214895_s_at,na,'MORC2',859.648,878.931,669.44,675.162,597.527
214902_x_at,na,'DLEU2',131.434,259.213,149.839,146.755,156.33
214908_s_at,na,'DCAF8',260.559,358.573,417.602,130.386,184.772
214909_s_at,na,'SKAP2',504.905,633.554,813.647,741.702,585.292
214911_s_at,na,'MICU1',1216.26,1859.19,1617.02,2470.71,1686.49
214913_at,na,'PTPN12',43.6082,66.7033,39.9367,71.5391,109.76
214919_s_at,na,'APC',217.362,221.527,200.232,228.608,241.402
214923_at,na,'TAF1B',242.699,261.055,249.648,253.974,225.393
214924_s_at,na,'CD58',468.804,513.112,541.207,363.89,391.074
214931_s_at,na,'LMNB2',215.804,229.244,208.039,163.631,164.123
214934_at,na,'ATP5O',295.514,276.251,291.65,109.455,203.863
214937_x_at,na,'IVD',430.459,382.609,389.983,400.322,425.269
214938_x_at,na,'NRCAM',13130.4,13344.5,12221.8,11604.4,8202.15
214941_s_at,na,'ZNF133',2057.29,1773.92,1739.26,1622.63,1467.8
214943_s_at,na,'KIF22',78.9684,92.8405,99.5689,120.977,60.1248
214946_x_at,na,'PLEC',1364.11,1111.17,1214.18,1404.49,1628.93
214948_s_at,na,'RYK',855.526,897.814,785.295,786.525,885.834
214949_at,na,'SNRPA1',636.225,540.624,464.775,528.739,538.307
214953_s_at,na,'STX3',3848.35,4028.16,3889.83,3790.64,3429.04
214954_at,na,'PTP4A2',108.554,38.2661,58.6297,199.015,225.392
214959_s_at,na,'COL11A2',526.562,378.124,476.277,718.085,564.096
214960_at,na,'RUNX2',268.699,196.262,219.032,119.622,214.722
214962_s_at,na,'FASTKD2',411.067,262.477,201,228.363,486.591
214965_at,na,'ADAM15',187.95,228.778,162.147,155.511,207.019
214969_at,na,'CDC25C',201.421,199.507,161.591,160.571,253.613
214975_s_at,na,'RARB',689.823,676.967,727.514,721.796,693.109
214985_at,na,'DBN1',167.26,197.239,147.379,190.748,178.95
214988_s_at,na,'CXCR4',1466.2,1554.91,1770.22,1380.69,1319.46
214992_s_at,na,'RDH11',317.841,238.828,325.541,480.537,260.027
215000_s_at,na,'MFN1',2422,2567.76,2860.17,3456.03,4672.38
215001_s_at,na,'NCR2',1381.99,1595.15,1481.54,1380.65,991.312
215009_s_at,na,'FAM13A',183.232,142.212,181.945,320.122,205.915
215011_at,na,'---',62.4876,63.3607,46.0776,105.699,95.9964
215016_x_at,na,'HOMER2',1145.68,1518.55,1522.68,1305.57,1224.93
215017_s_at,na,'ITCH',255.241,207.186,200.904,254.209,181.749
215022_x_at,na,'PHTF2',165.639,191.712,109.321,172.714,185.895
215023_s_at,na,'GEMIN4',153.68,154.522,137.822,164.597,121.287
215030_at,na,'UBXN7',199.234,265.31,206.94,156.136,159.304
215031_x_at,na,'DIMT1',430.239,516.499,481.895,365.606,451.425
215032_at,na,'MUC3A /// MUC3B',48.8859,64.3594,78.9998,55.3282,109.973
215034_s_at,na,'KIAA0930',1150.92,1032.86,937.04,1884.91,2476.94
215037_s_at,na,'MED14',1038.68,1374.83,1331.54,762.392,1100.44
215038_s_at,na,'SLC35E2 /// SLC35E2B',220.071,238.079,292.202,215.587,202.637
215041_s_at,na,'CTH',473.475,95.627,161.247,403.884,278.038
215044_s_at,na,'VDAC1',281.766,279.359,219.152,252.768,213.641
215068_s_at,na,'VDAC1',190.853,254.605,199.043,304.26,235.315
215071_s_at,na,'---',292.261,283.741,326.828,1526.6,1396.01
215073_s_at,na,'---',265.585,297.071,260.319,273.502,315.698
215075_s_at,na,'TNK1',537.464,688.937,758.352,617.915,749.323
215082_at,na,'MT1F',133.943,134.716,112.779,84.6936,200.507
215084_s_at,na,'HERPUD1',761.444,912.596,756.471,739.468,619.703
215088_s_at,na,'LDLR',781.045,791.239,889.285,747.108,611.471
215090_x_at,na,'ZNF259P1 /// ZPR1',1103.43,1156.93,1100.97,967.381,600.545
215091_s_at,na,'COX6CP1',7699.83,5006.23,4821.04,2786.55,3107.86
215093_at,na,'CAMSAP2',172.283,217.101,313.374,179.385,255.619
215095_at,na,'CYB561',48.8001,49.3588,27.9889,35.2338,29.6498
215096_s_at,na,'GLUL',2964.64,1924.3,2384.77,1349.01,1159.67
215099_s_at,na,'DLG1',265.717,273.019,254.188,440.667,356.709
215111_s_at,na,'ACTBP9',5228.81,3721.01,3828.28,2995.28,2015.44
215113_s_at,na,'RBM10',440.224,473.593,442.794,603.191,599.241
215126_at,na,'LOC101060373 /// LOC102723728 /// NOMO1 /// NOMO2 /// NOMO3',102.889,124.762,87.8843,105.794,157.103
215127_s_at,na,'SFXN3',710.728,663.266,630.928,841.13,656.053
215136_s_at,na,'EZR',1720.9,1056.7,1001.36,796.372,924.637
215143_at,na,'COX7A2P2',113.443,84.2457,86.1031,39.8395,125.611
215146_s_at,na,'---',84.8755,160.552,52.5853,129.902,140.937
215148_s_at,na,'RPL15 /// RPL15P3',390.317,568.566,494.748,260.54,225.065
215150_at,na,'TMPRSS15',101.412,104.391,49.6753,161.048,136.372
215157_x_at,na,'MMP14',13362.6,12221.9,12436.6,14584.6,15563.9
215158_s_at,na,'NDRG3',777.659,502.307,489.623,652.003,381.963
215160_x_at,na,'SLC37A4',232.235,239.485,138.513,275.525,228.813
215165_x_at,na,'ENO1',896.603,766.433,684.566,760.05,769.687
215171_s_at,na,'MYO9B',2852.51,2172.14,2145.97,2826.01,1283.2
215177_s_at,na,'NBN',1870.26,2086.37,2141.28,2936.27,2779
215178_x_at,na,'---',197.846,198.059,228.415,165.215,111.666
215179_x_at,na,'RBBP4',330.505,381.594,313.252,263.312,388.854
215189_at,na,'DSCR3',313.295,233.125,249.489,282.297,365.031
215193_x_at,na,'FOXJ3',2436.01,2921.13,3630.2,1472.07,1254.44
215195_at,na,'HERC2P2 /// HERC2P9 /// LOC105369242',690.309,504,582.179,545.931,384.554
215207_x_at,na,'---',267.406,248.155,192.742,318.923,387.54
215210_s_at,na,'---',1866.44,1475.38,1778.54,1734.06,1615.85
215218_s_at,na,'RPS10P2',284.857,286.747,276.703,217.88,292.961
215220_s_at,na,'PPIAP21',75.675,97.1128,107.234,113.701,65.5834
215222_x_at,na,'---',751.44,1044.51,1112.57,1025.12,697.235
215223_s_at,na,'PGK1',1347.9,532.606,404.255,1018.61,722.148
215227_x_at,na,'---',1269.89,1218.59,1103.69,1668.93,1956.57
215228_at,na,'PRAMEF11',43.5909,63.97,47.3333,38.5953,53.669
215230_x_at,na,'ZHX3',3929.49,3524.46,2464.88,4071.54,3628.27
215235_at,na,'FUS',550.42,1047.2,1080,534.659,376.355
215236_s_at,na,'---',1567.48,1056.6,1030.71,1721.63,1494.1
215238_s_at,na,'PGK1',523.811,151.137,197.259,326.579,272.526
215239_x_at,na,'KYNU',137.22,114.298,109.681,55.2977,98.1622
215245_x_at,na,'GAPDH',904.36,774.798,783.937,872.003,886.088
215253_s_at,na,'ZNF227',369.227,563.318,730.321,654.498,532.121
215263_at,na,'MRPS18B',58.7128,88.5558,84.9443,94.5467,73.4508
215273_s_at,na,'---',802.024,755.345,909.213,792.035,866.144
215283_at,na,'AGRN',104.755,115.063,92.1779,137.835,176.186
215285_s_at,na,'HIRA',170.654,169.464,237.005,137.317,176.455
215287_at,na,'HLA-J',43.0718,47.6043,52.2212,33.0837,54.5806
215294_s_at,na,'TACC1',511.174,641.891,690.009,778.896,336.625
215313_x_at,na,'GART',16836.4,21819,20192.6,13498.2,16427.5
215333_x_at,na,'TOX4',766.961,977.759,975.485,454.419,389.096
215338_s_at,na,'---',204.627,238.294,293.556,276.388,195.792
215346_at,na,'HLA-E',200.451,208.518,192.99,186.926,308.967
215354_s_at,na,'RAP1GDS1',67.1246,54.472,109.096,94.1626,49.4382
215357_s_at,na,'NCKAP1',472.197,309.407,360.139,480.208,493.018
215359_x_at,na,'RPS2',185.38,180.68,163.341,192.588,299.353
215380_s_at,na,'HLA-DMA',2765.52,1993.79,2149.68,3087.33,2050.83
215383_x_at,na,'CR1',301.496,380.091,315.199,235.847,252.474
215399_s_at,na,'PMS2P1',204.361,290.129,312.709,227.057,273.241
215411_s_at,na,'COX7CP1',337.201,529.52,397.521,349.083,365.53
215412_x_at,na,'PTEN /// PTENP1',155.668,153.029,182.708,132.796,84.5122
215416_s_at,na,'IDE',2106.12,1842.85,1837.59,2158.81,2160.3
215424_s_at,na,'OR7E36P /// OR7E37P /// OR7E38P',637.268,802.242,765.594,745.773,1106.4
215425_at,na,'CIAO1',34.7167,74.6057,57.7201,37.3243,79.3436
215434_x_at,na,'STK17B',1569.9,1542.36,1533.76,1344.85,1400.19
215436_at,na,'C18orf25',97.6319,113.276,107.919,69.5976,56.7491
215438_x_at,na,'CD44',1150.86,1057.5,929.546,1617.19,1701.1
215446_s_at,na,'NFATC2IP',498.654,442.577,342.11,1915.46,1566.91
215450_at,na,'NFATC2IP',554.992,420.054,553.599,479.52,386.345
215452_x_at,na,'NXPE3',1211.29,1074.62,1072.18,704.371,1477.05
215458_s_at,na,'ZNF816',217.804,178.863,189.449,242.958,173.847
215460_x_at,na,'MBTPS1',215.732,220.933,244.392,125.256,202.133
215464_s_at,na,'ZNF675',1680.53,1650.27,2116.62,1653.14,1934.39
215482_s_at,na,'OR7E14P',931.8,1066.08,1125.26,1276.85,1147.34
215489_x_at,na,'CLCN4',693.339,1023.37,992.915,991.567,616.892
215492_x_at,na,'CYP2C9',224.877,435.267,353.349,301.759,255.101
215493_x_at,na,'---',750.517,1007.18,984.463,870.152,964.977
215495_s_at,na,'GSPT1',143.303,112.624,207.832,151.688,184.247
215498_s_at,na,'MDFIC',2014.75,2156.39,2094.1,1795.55,2339.72
215499_at,na,'---',1198.58,934.193,1136.08,1267.73,903.712
215501_s_at,na,'SREK1IP1',1335.07,468.532,477.58,455.223,370.126
215509_s_at,na,'HMHA1',1628.09,781.271,803.543,1057.54,1182.41
215511_at,na,'HUS1',186.286,207.081,153.633,174.417,273.778
215525_at,na,'PIK3CB',130.94,156.046,110.122,79.6587,159.847
215528_at,na,'ZNF573',115.029,113.348,91.7519,87.5787,184.813
215529_x_at,na,'---',84.6144,107.114,128.344,150.261,124.818
215533_s_at,na,'KCNB1',251.576,272.501,247.219,321.16,282.56
215535_s_at,na,'SKA1',1765.69,2290.12,2456.22,2688.87,2381.27
215537_x_at,na,'COX16 /// SYNJ2BP-COX16',659.254,985.033,936.966,1176.74,1174.13
215541_s_at,na,'ZNF813',297.353,301.033,195.849,303.883,309.542
215548_s_at,na,'GNAS',763.253,1034.27,704.618,808.756,579.747
215549_x_at,na,'SLC7A11',253.904,256.555,229.325,149.07,194.951
215566_x_at,na,'---',865.705,988.484,988.17,1027.04,877.545
215568_x_at,na,'C16orf72',428.389,649.331,606.831,463.387,416.396
215581_s_at,na,'SLC16A3',289.102,301.172,252.708,337.045,384.834
215596_s_at,na,'SMARCA2',406.221,519.858,479.643,326.126,354.243
215600_x_at,na,'---',134.278,190.53,193.714,67.2157,136.653
215606_s_at,na,'MIR3917 /// STMN1',232.624,331.371,268.978,277.05,263.622
215617_at,na,'---',242.822,141.431,119.601,130.991,219.445
215622_x_at,na,'SEC61A1',324.325,289.044,248.772,259.408,307.189
215623_x_at,na,'YWHAB',150.554,114.232,97.3089,120.212,95.288
215628_x_at,na,'YWHAB',261.275,284.796,317.115,283.774,312.049
215629_s_at,na,'EIF3L',390.016,139.361,149.225,102.692,70.0341
215631_s_at,na,'CHCHD2',1297.2,1304.24,1318.4,1019.02,1236.19
215667_x_at,na,'NGRN',683.492,812.429,712.721,701.124,613.415
215684_s_at,na,'SERBP1',158.433,129.168,149.32,161.756,222.71
215690_x_at,na,'SERBP1',1391.7,1842.84,1748.01,1495.65,1339.71
215691_x_at,na,'COPZ1',1975.43,2543.94,2431.33,2842.24,1323.58
215693_x_at,na,'VPS35',2280.02,1615.9,1639.72,1606.25,1497.52
215696_s_at,na,'S100A6',684.929,739.501,709.294,390.999,544.677
215698_at,na,'AES',81.516,64.5899,129.222,54.0771,70.4475
215706_x_at,na,'TMBIM1',1460.42,1450.45,1256.3,701.381,920.294
215707_s_at,na,'ITM2B',2613.77,4764.43,4554.61,1674.44,2438.37
